ORDER_DATE,ORDER_ID,CATEGORY,CUSTOMER,GRAND_TOTAL
2023-02-28,A7725,Ropa,889444,850251
2023-02-14,A7726,Herramientas,484413,705456
2022-12-30,A7727,Ropa,382505,252681
2023-02-24,A7728,Decoración,362665,337664
2022-12-12,A7729,Herramientas,112641,451351
2023-02-14,A7730,Ropa,370343,444282
2022-12-04,A7731,Belleza,331638,844635
2023-02-18,A7732,Muebles,155973,329878
2023-02-03,A7733,Belleza,219914,927640
2022-12-31,A7734,Decoración,437602,280049
2022-12-15,A7735,Decoración,464070,81180
2023-01-13,A7736,Belleza,485586,582148
2022-12-06,A7737,Decoración,324269,413149
2023-01-12,A7738,Belleza,761130,715826
2022-12-31,A7739,Decoración,344027,871176
2022-12-28,A7740,Ropa,929599,666720
2023-01-20,A7741,Herramientas,888492,591429
2023-02-28,A7742,Belleza,326065,956845
2023-02-08,A7743,Muebles,173514,463863
2022-12-29,A7744,Smartphones,482732,690539
2022-12-12,A7745,Herramientas,466398,514976
2022-12-24,A7746,Belleza,535936,557219
2023-02-21,A7747,Smartphones,824996,716514
2023-01-30,A7748,Ropa,892002,98676
2023-01-17,A7749,Belleza,913355,685876
2023-01-18,A7750,Herramientas,66266,76759
2023-01-22,A7751,Decoración,437211,371545
2022-12-04,A7752,Decoración,953328,811943
2023-01-02,A7753,Belleza,917939,383879
2023-03-01,A7754,Smartphones,64245,419772
2023-01-31,A7755,Ropa,919106,620480
2023-02-17,A7756,Decoración,228257,299028
2023-01-25,A7757,Smartphones,381474,353348
2023-02-16,A7758,Smartphones,170716,503324
2023-02-09,A7759,Decoración,451265,381277
2023-01-30,A7760,Smartphones,64784,787013
2023-02-18,A7761,Belleza,248214,984021
2023-02-19,A7762,Smartphones,261352,326340
2023-01-11,A7763,Herramientas,481574,583148
2023-01-11,A7764,Smartphones,245684,657218
2023-02-01,A7765,Herramientas,690912,450966
2022-12-16,A7766,Belleza,476657,679026
2023-01-25,A7767,Muebles,902006,515010
2022-12-12,A7768,Muebles,923832,538522
2023-01-08,A7769,Herramientas,382981,326791
2023-02-09,A7770,Belleza,922646,927913
2023-01-31,A7771,Herramientas,238365,64640
2023-02-05,A7772,Herramientas,843495,533611
2022-12-28,A7773,Decoración,210825,248606
2023-01-18,A7774,Decoración,90672,567045
2022-12-08,A7775,Herramientas,315121,761814
2023-01-30,A7776,Muebles,935051,62449
2023-02-25,A7777,Decoración,449690,51335
2023-02-04,A7778,Muebles,171953,628457
2023-02-17,A7779,Belleza,832476,300058
2023-02-22,A7780,Ropa,805736,943049
2023-01-19,A7781,Herramientas,572197,523163
2022-12-18,A7782,Ropa,211601,902631
2023-02-07,A7783,Belleza,678456,85760
2023-01-28,A7784,Decoración,757969,597762
2023-01-28,A7785,Decoración,534636,856370
2023-02-21,A7786,Herramientas,988238,596617
2023-01-06,A7787,Decoración,235538,102722
2023-03-01,A7788,Ropa,420495,170833
2022-12-28,A7789,Decoración,549520,906001
2022-12-23,A7790,Belleza,14141,781455
2022-12-27,A7791,Smartphones,17924,531872
2023-01-21,A7792,Herramientas,832704,622033
2023-02-24,A7793,Herramientas,705523,657525
2023-02-12,A7794,Herramientas,349611,521351
2022-12-11,A7795,Belleza,392417,964350
2022-12-19,A7796,Muebles,28859,790515
2023-01-24,A7797,Smartphones,863786,146172
2023-01-16,A7798,Muebles,297234,352976
2023-01-12,A7799,Smartphones,67065,629380
2023-02-07,A7800,Smartphones,767565,648822
2023-02-07,A7801,Belleza,984165,720499
2022-12-18,A7802,Belleza,811589,478311
2023-01-12,A7803,Decoración,866603,454702
2023-01-31,A7804,Ropa,467202,794155
2022-12-05,A7805,Muebles,637973,429161
2023-02-26,A7806,Ropa,507048,149631
2023-01-07,A7807,Decoración,498689,506683
2022-12-30,A7808,Ropa,763679,663186
2022-12-10,A7809,Ropa,609114,110742
2023-01-27,A7810,Smartphones,607292,545078
2023-01-30,A7811,Ropa,648007,703959
2022-12-06,A7812,Muebles,956038,273007
2023-01-23,A7813,Ropa,810951,121283
2023-02-23,A7814,Ropa,813637,185688
2023-01-05,A7815,Decoración,993104,822944
2023-02-05,A7816,Ropa,201256,648179
2023-01-06,A7817,Decoración,767769,390118
2023-02-04,A7818,Smartphones,668852,261535
2023-01-18,A7819,Belleza,852002,576085
2022-12-07,A7820,Decoración,5146,604542
2023-02-14,A7821,Ropa,412682,703267
2022-12-29,A7822,Herramientas,771738,957236
2023-01-31,A7823,Belleza,984168,335635
2023-02-25,A7824,Decoración,448967,254729
2023-02-06,A7825,Ropa,186703,759512
2022-12-09,A7826,Herramientas,401006,676633
2023-01-28,A7827,Belleza,533514,854941
2022-12-29,A7828,Decoración,922532,815968
2022-12-05,A7829,Belleza,935772,532165
2022-12-05,A7830,Belleza,36554,882353
2023-02-10,A7831,Herramientas,500453,673230
2023-01-27,A7832,Belleza,436682,224794
2023-01-09,A7833,Decoración,155245,423368
2022-12-30,A7834,Smartphones,381613,61196
2023-02-14,A7835,Smartphones,471335,741831
2023-01-30,A7836,Decoración,983207,727811
2023-01-09,A7837,Belleza,903902,677970
2023-02-01,A7838,Smartphones,631467,101913
2023-02-01,A7839,Belleza,783534,894532
2023-01-14,A7840,Muebles,375157,928729
2023-02-09,A7841,Ropa,583831,363974
2023-01-03,A7842,Muebles,744021,508624
2022-12-16,A7843,Smartphones,477049,165288
2022-12-24,A7844,Muebles,644675,213340
2023-02-19,A7845,Muebles,256429,756422
2023-02-13,A7846,Belleza,735273,269122
2023-01-06,A7847,Decoración,16885,515271
2022-12-26,A7848,Muebles,426250,333059
2023-02-25,A7849,Belleza,852258,379393
2023-01-30,A7850,Decoración,628209,221947
2023-01-25,A7851,Muebles,481872,668180
2022-12-06,A7852,Belleza,556376,121270
2023-02-23,A7853,Herramientas,664502,314912
2022-12-11,A7854,Decoración,745702,859357
2022-12-12,A7855,Belleza,376155,243097
2022-12-06,A7856,Smartphones,386139,825322
2022-12-29,A7857,Muebles,367413,564534
2023-01-26,A7858,Herramientas,495271,784916
2023-01-18,A7859,Herramientas,984420,824484
2023-01-09,A7860,Herramientas,559323,938693
2023-02-04,A7861,Ropa,796753,711989
2022-12-17,A7862,Smartphones,803209,949197
2023-01-22,A7863,Muebles,899734,199242
2022-12-20,A7864,Muebles,829217,348869
2022-12-05,A7865,Smartphones,565781,330130
2022-12-12,A7866,Decoración,83543,354005
2022-12-14,A7867,Smartphones,932714,760598
2022-12-06,A7868,Smartphones,533151,410503
2023-01-19,A7869,Belleza,176675,669742
2023-01-18,A7870,Smartphones,240994,551409
2022-12-22,A7871,Decoración,130511,707588
2023-02-16,A7872,Muebles,621348,963943
2023-02-22,A7873,Belleza,325272,483416
2023-01-06,A7874,Smartphones,964431,222956
2023-01-02,A7875,Herramientas,262859,832930
2023-01-12,A7876,Herramientas,539251,303746
2022-12-14,A7877,Smartphones,173405,225858
2023-01-07,A7878,Muebles,21361,626156
2022-12-15,A7879,Smartphones,443545,373247
2023-02-24,A7880,Ropa,347222,846746
2023-02-28,A7881,Belleza,832352,803292
2023-02-12,A7882,Muebles,354761,646774
2022-12-07,A7883,Smartphones,409932,830796
2023-01-07,A7884,Ropa,415255,933765
2023-02-05,A7885,Herramientas,858847,749084
2023-02-06,A7886,Ropa,920766,284846
2022-12-24,A7887,Muebles,689139,955626
2023-01-29,A7888,Herramientas,741063,352940
2023-01-25,A7889,Belleza,33957,786946
2023-02-25,A7890,Herramientas,968515,369708
2022-12-28,A7891,Smartphones,953181,860939
2023-01-07,A7892,Smartphones,808955,755240
2023-02-15,A7893,Muebles,983132,389596
2022-12-06,A7894,Herramientas,858491,848788
2023-02-14,A7895,Decoración,361314,771432
2023-01-10,A7896,Smartphones,972223,463187
2022-12-16,A7897,Smartphones,767542,371555
2023-02-05,A7898,Decoración,351203,722845
2022-12-07,A7899,Smartphones,460677,107906
2023-02-26,A7900,Muebles,808327,295534
2023-02-02,A7901,Herramientas,479480,987016
2023-01-28,A7902,Ropa,370871,912692
2022-12-26,A7903,Muebles,470499,395139
2023-01-24,A7904,Ropa,258226,853517
2022-12-15,A7905,Smartphones,583217,322875
2023-02-07,A7906,Ropa,784886,312389
2023-01-23,A7907,Decoración,306356,276114
2023-01-14,A7908,Herramientas,429605,941982
2022-12-04,A7909,Muebles,810761,428441
2022-12-31,A7910,Belleza,933443,317350
2023-02-28,A7911,Belleza,692533,253722
2022-12-29,A7912,Muebles,864656,948150
2022-12-29,A7913,Herramientas,700252,658529
2023-01-25,A7914,Muebles,684229,987568
2023-01-31,A7915,Ropa,932426,900760
2023-01-05,A7916,Herramientas,531599,127682
2022-12-26,A7917,Belleza,92582,931429
2023-02-10,A7918,Ropa,863745,137808
2022-12-27,A7919,Ropa,60158,599233
2023-01-09,A7920,Smartphones,892463,195449
2023-02-21,A7921,Smartphones,171985,874681
2022-12-21,A7922,Ropa,949023,144210
2022-12-21,A7923,Muebles,47558,294976
2023-02-08,A7924,Muebles,581949,765710
2023-02-20,A7925,Muebles,872962,659890
2023-01-18,A7926,Ropa,818630,350111
2023-01-30,A7927,Belleza,965398,395432
2023-01-08,A7928,Belleza,56383,362498
2023-02-09,A7929,Decoración,845854,393992
2022-12-10,A7930,Ropa,707027,926460
2022-12-17,A7931,Decoración,169923,179255
2023-03-02,A7932,Ropa,603142,638509
2023-02-04,A7933,Smartphones,591675,764829
2023-02-19,A7934,Ropa,415060,227811
2023-02-20,A7935,Smartphones,177503,927909
2023-02-10,A7936,Smartphones,131563,811991
2023-03-01,A7937,Herramientas,765926,249760
2023-02-03,A7938,Belleza,968525,635320
2023-02-16,A7939,Belleza,522085,431117
2023-02-18,A7940,Muebles,810049,878702
2023-01-29,A7941,Smartphones,425723,122571
2023-01-26,A7942,Muebles,537254,936730
2023-01-30,A7943,Decoración,659025,383143
2023-02-05,A7944,Smartphones,685638,961184
2023-02-22,A7945,Smartphones,643996,654602
2023-01-18,A7946,Smartphones,724218,347129
2023-01-05,A7947,Ropa,16678,385958
2023-01-20,A7948,Ropa,113977,504059
2023-01-21,A7949,Herramientas,932794,975004
2023-02-17,A7950,Muebles,546324,320122
2023-02-26,A7951,Herramientas,990862,953511
2022-12-30,A7952,Muebles,724523,53535
2023-01-21,A7953,Smartphones,445347,679877
2023-01-25,A7954,Muebles,344209,944980
2022-12-12,A7955,Decoración,287729,956597
2023-02-20,A7956,Belleza,107864,745232
2023-01-01,A7957,Decoración,207389,226309
2023-02-18,A7958,Herramientas,118025,762329
2022-12-07,A7959,Belleza,315369,999287
2022-12-24,A7960,Ropa,658650,429700
2023-02-08,A7961,Ropa,833148,548552
2023-02-08,A7962,Muebles,646695,728125
2023-02-25,A7963,Muebles,297089,895947
2023-01-20,A7964,Belleza,4491,487259
2023-01-13,A7965,Smartphones,603906,995520
2023-01-20,A7966,Decoración,478948,807124
2023-01-06,A7967,Muebles,764773,760146
2023-01-30,A7968,Herramientas,606797,429101
2023-01-23,A7969,Decoración,258012,661429
2023-01-15,A7970,Muebles,577361,226579
2022-12-14,A7971,Belleza,226756,738682
2023-02-19,A7972,Decoración,710461,98887
2022-12-11,A7973,Herramientas,321757,146958
2023-02-09,A7974,Belleza,285810,411062
2022-12-10,A7975,Muebles,333721,923847
2023-02-22,A7976,Muebles,972044,798534
2023-01-11,A7977,Herramientas,416783,836745
2023-02-22,A7978,Ropa,351805,952835
2023-01-26,A7979,Decoración,52065,996665
2023-02-16,A7980,Smartphones,414379,690881
2023-01-20,A7981,Decoración,837971,844381
2022-12-25,A7982,Herramientas,585262,297550
2023-01-01,A7983,Belleza,164822,671578
2022-12-25,A7984,Decoración,208425,535439
2023-01-04,A7985,Muebles,35471,394115
2023-03-02,A7986,Belleza,327112,106467
2022-12-08,A7987,Decoración,375543,845826
2023-01-27,A7988,Herramientas,71153,214182
2023-01-17,A7989,Decoración,318029,499732
2022-12-06,A7990,Muebles,13327,964573
2022-12-21,A7991,Decoración,204446,199245
2023-01-07,A7992,Belleza,57371,377644
2023-01-20,A7993,Herramientas,580202,855581
2022-12-23,A7994,Ropa,950241,771705
2023-02-14,A7995,Decoración,805056,472064
2023-02-23,A7996,Smartphones,302754,267264
2023-01-14,A7997,Decoración,933671,340649
2023-02-27,A7998,Muebles,666573,671649
2022-12-22,A7999,Muebles,184386,215408
2022-12-27,A8000,Decoración,356131,148808
2023-02-27,A8001,Smartphones,830196,915746
2023-02-08,A8002,Herramientas,476824,893831
2023-02-13,A8003,Muebles,295625,430108
2023-02-13,A8004,Decoración,287806,545237
2022-12-21,A8005,Muebles,662044,504750
2023-01-28,A8006,Smartphones,794897,289681
2023-01-11,A8007,Decoración,934513,207093
2023-01-09,A8008,Decoración,955076,112523
2023-02-12,A8009,Ropa,319673,375931
2023-02-28,A8010,Belleza,110980,82726
2023-02-20,A8011,Ropa,492112,762191
2023-01-28,A8012,Ropa,941444,927928
2023-01-12,A8013,Ropa,935536,223446
2023-01-19,A8014,Muebles,707041,750778
2023-01-30,A8015,Smartphones,435982,270555
2023-01-16,A8016,Muebles,232985,484212
2022-12-10,A8017,Muebles,371860,141712
2022-12-31,A8018,Muebles,841175,681850
2023-01-09,A8019,Ropa,666268,336994
2022-12-26,A8020,Ropa,898136,399501
2022-12-05,A8021,Smartphones,272459,589647
2023-02-27,A8022,Muebles,981314,91544
2023-01-31,A8023,Belleza,859706,99598
2022-12-29,A8024,Muebles,622249,558409
2022-12-27,A8025,Decoración,187809,600308
2022-12-18,A8026,Ropa,972539,391533
2022-12-23,A8027,Belleza,391882,859773
2023-02-23,A8028,Smartphones,703400,529956
2023-02-18,A8029,Muebles,798787,628733
2022-12-04,A8030,Ropa,504946,197796
2023-02-16,A8031,Muebles,29130,354831
2023-02-23,A8032,Muebles,398799,698121
2023-02-07,A8033,Smartphones,477511,433587
2022-12-10,A8034,Smartphones,589927,494096
2023-01-06,A8035,Decoración,235953,236368
2023-01-15,A8036,Ropa,43243,127468
2022-12-15,A8037,Smartphones,923211,239351
2023-01-06,A8038,Muebles,839098,703130
2023-01-04,A8039,Smartphones,501595,222895
2023-02-08,A8040,Decoración,58569,713257
2022-12-31,A8041,Ropa,838882,782719
2023-02-08,A8042,Muebles,987904,373671
2022-12-24,A8043,Muebles,651534,571865
2023-02-27,A8044,Decoración,344647,253714
2023-01-06,A8045,Smartphones,669576,990304
2022-12-30,A8046,Muebles,358129,515474
2023-01-15,A8047,Decoración,454126,938030
2023-01-01,A8048,Herramientas,50718,611318
2023-01-12,A8049,Smartphones,883,626968
2022-12-04,A8050,Ropa,772115,63585
2022-12-17,A8051,Muebles,137927,569426
2023-02-14,A8052,Belleza,797380,700740
2023-01-26,A8053,Belleza,516985,397349
2023-02-24,A8054,Ropa,181720,484175
2023-01-24,A8055,Herramientas,501500,188025
2022-12-18,A8056,Decoración,849105,316884
2022-12-25,A8057,Decoración,976336,109193
2022-12-06,A8058,Muebles,583158,198605
2023-01-02,A8059,Belleza,946750,935216
2023-03-02,A8060,Muebles,122064,925611
2022-12-05,A8061,Smartphones,348582,922604
2023-03-03,A8062,Belleza,905907,397619
2022-12-13,A8063,Decoración,957832,578703
2022-12-28,A8064,Smartphones,446702,301516
2023-02-20,A8065,Herramientas,737882,480281
2023-02-19,A8066,Smartphones,841708,198043
2023-01-12,A8067,Decoración,603017,306043
2022-12-22,A8068,Muebles,417475,748613
2022-12-27,A8069,Ropa,911634,787463
2022-12-17,A8070,Decoración,66603,433776
2023-01-08,A8071,Decoración,513377,750574
2023-01-10,A8072,Muebles,796307,880147
2023-01-19,A8073,Belleza,15407,733052
2023-01-29,A8074,Muebles,89477,714907
2023-01-29,A8075,Belleza,924311,366050
2023-01-19,A8076,Ropa,908159,946490
2023-02-01,A8077,Belleza,893182,977194
2023-02-24,A8078,Smartphones,994013,479365
2023-02-15,A8079,Ropa,554233,289686
2022-12-09,A8080,Muebles,708790,103993
2022-12-29,A8081,Smartphones,469920,75576
2022-12-31,A8082,Muebles,226007,309992
2022-12-27,A8083,Belleza,881800,474376
2022-12-23,A8084,Belleza,305074,706937
2023-02-10,A8085,Ropa,798438,66076
2023-01-23,A8086,Ropa,618249,116021
2022-12-07,A8087,Muebles,318234,868924
2023-01-29,A8088,Herramientas,886282,948676
2023-02-04,A8089,Smartphones,780995,874490
2022-12-22,A8090,Muebles,297109,669482
2023-02-12,A8091,Belleza,629288,279061
2022-12-10,A8092,Smartphones,157320,537286
2023-01-04,A8093,Ropa,113060,445788
2023-01-29,A8094,Herramientas,53484,421770
2023-02-14,A8095,Belleza,579623,629981
2023-02-15,A8096,Smartphones,862433,655339
2022-12-30,A8097,Belleza,847332,638022
2023-02-23,A8098,Ropa,680421,853965
2022-12-11,A8099,Decoración,155322,607093
2023-02-13,A8100,Ropa,682321,853576
2022-12-27,A8101,Herramientas,252016,763253
2023-02-18,A8102,Ropa,99933,905229
2023-01-23,A8103,Ropa,961431,966182
2023-02-27,A8104,Decoración,158040,853636
2023-01-05,A8105,Ropa,365295,108415
2023-02-17,A8106,Ropa,858910,986638
2022-12-30,A8107,Decoración,527238,866794
2022-12-12,A8108,Smartphones,408580,615190
2023-02-23,A8109,Smartphones,63435,317580
2023-01-29,A8110,Decoración,198251,664691
2023-02-02,A8111,Ropa,73809,348861
2023-01-04,A8112,Muebles,280084,791262
2023-02-25,A8113,Muebles,830904,126227
2023-03-01,A8114,Muebles,577642,391327
2023-01-04,A8115,Ropa,275326,677244
2023-02-16,A8116,Decoración,111234,223356
2023-01-12,A8117,Herramientas,262856,79637
2023-02-06,A8118,Muebles,274536,692079
2023-01-02,A8119,Smartphones,770788,254120
2023-02-25,A8120,Ropa,645516,312647
2023-01-20,A8121,Smartphones,416126,84273
2022-12-16,A8122,Herramientas,866158,68797
2022-12-16,A8123,Smartphones,465468,891339
2022-12-10,A8124,Muebles,457136,989106
2023-02-18,A8125,Ropa,462573,117020
2022-12-08,A8126,Herramientas,367147,186819
2022-12-26,A8127,Belleza,123455,231607
2022-12-12,A8128,Ropa,966242,830072
2023-03-02,A8129,Smartphones,84699,950992
2022-12-04,A8130,Smartphones,647193,418644
2023-01-27,A8131,Belleza,249028,248373
2023-02-04,A8132,Ropa,365610,515872
2023-02-18,A8133,Belleza,259086,665590
2022-12-14,A8134,Belleza,473392,207880
2023-03-02,A8135,Herramientas,180484,402343
2023-01-17,A8136,Decoración,4346,247066
2022-12-19,A8137,Herramientas,728491,650442
2023-01-31,A8138,Decoración,18968,208742
2022-12-12,A8139,Decoración,769019,757039
2023-01-19,A8140,Herramientas,157946,684073
2023-02-03,A8141,Belleza,204641,821046
2023-02-28,A8142,Herramientas,517334,810405
2023-01-17,A8143,Belleza,802287,302029
2022-12-16,A8144,Ropa,891931,908908
2023-01-17,A8145,Muebles,288896,345881
2023-02-06,A8146,Belleza,588572,431043
2023-02-27,A8147,Decoración,358313,138831
2023-01-05,A8148,Herramientas,949205,691312
2023-02-05,A8149,Smartphones,364090,628661
2022-12-10,A8150,Ropa,885738,860387
2023-02-20,A8151,Herramientas,967051,418174
2023-01-13,A8152,Ropa,546540,358185
2022-12-23,A8153,Muebles,741937,798692
2023-02-08,A8154,Decoración,711808,676322
2023-01-20,A8155,Belleza,754611,980309
2022-12-14,A8156,Muebles,194928,590813
2023-01-04,A8157,Muebles,786219,448801
2022-12-07,A8158,Ropa,193180,548904
2022-12-22,A8159,Decoración,249596,599817
2023-01-12,A8160,Herramientas,852197,827475
2023-02-21,A8161,Ropa,514838,610489
2022-12-18,A8162,Smartphones,467036,454077
2023-01-16,A8163,Smartphones,501988,840392
2022-12-04,A8164,Smartphones,497467,301429
2023-01-29,A8165,Smartphones,539252,120311
2023-02-12,A8166,Smartphones,310941,51039
2023-02-07,A8167,Decoración,752998,371247
2023-02-01,A8168,Decoración,688634,689254
2022-12-11,A8169,Smartphones,466030,591815
2023-03-02,A8170,Muebles,475593,900886
2022-12-23,A8171,Decoración,258045,208908
2022-12-09,A8172,Ropa,34864,921552
2022-12-31,A8173,Ropa,614716,865623
2023-02-01,A8174,Muebles,226351,482546
2023-01-10,A8175,Herramientas,722344,533768
2023-01-25,A8176,Smartphones,338525,835892
2022-12-25,A8177,Ropa,771415,898578
2023-02-15,A8178,Muebles,554793,59604
2023-02-04,A8179,Herramientas,325339,416513
2023-03-02,A8180,Smartphones,938416,956941
2023-01-22,A8181,Ropa,724250,800895
2023-02-02,A8182,Ropa,396424,943087
2023-02-19,A8183,Herramientas,559460,381656
2023-01-15,A8184,Herramientas,684466,711185
2023-02-08,A8185,Belleza,624116,536848
2023-01-07,A8186,Decoración,558294,94190
2023-01-11,A8187,Smartphones,497356,969390
2023-02-19,A8188,Belleza,853778,807687
2023-03-03,A8189,Smartphones,29203,954654
2023-01-21,A8190,Ropa,77450,393685
2022-12-19,A8191,Muebles,234876,255415
2023-01-12,A8192,Muebles,506791,212059
2023-01-03,A8193,Herramientas,565994,797071
2022-12-18,A8194,Ropa,28069,783881
2023-03-01,A8195,Smartphones,391933,149706
2023-02-28,A8196,Ropa,812323,317651
2023-01-03,A8197,Muebles,606249,170723
2022-12-14,A8198,Decoración,184018,595569
2023-02-21,A8199,Belleza,11187,601660
2023-01-17,A8200,Ropa,516677,67141
2022-12-05,A8201,Muebles,290243,593342
2022-12-09,A8202,Smartphones,820692,793442
2022-12-09,A8203,Ropa,928888,645800
2022-12-04,A8204,Herramientas,277532,161856
2022-12-20,A8205,Herramientas,787182,764217
2022-12-04,A8206,Herramientas,98173,560629
2023-02-17,A8207,Belleza,327654,816323
2023-01-18,A8208,Muebles,820530,934047
2023-01-08,A8209,Belleza,664177,574716
2022-12-21,A8210,Belleza,498661,683977
2023-01-20,A8211,Herramientas,779932,87740
2022-12-22,A8212,Herramientas,713595,650872
2022-12-20,A8213,Belleza,751456,816991
2023-01-20,A8214,Muebles,337530,317355
2022-12-13,A8215,Muebles,166573,492559
2023-02-06,A8216,Muebles,545932,981724
2023-02-26,A8217,Muebles,771415,517369
2022-12-20,A8218,Muebles,402671,70594
2023-01-15,A8219,Ropa,641485,159319
2023-02-23,A8220,Muebles,619802,974432
2022-12-19,A8221,Belleza,420675,349572
2022-12-04,A8222,Decoración,830451,212940
2023-02-03,A8223,Muebles,643487,977424
2022-12-27,A8224,Ropa,840150,820032
2022-12-28,A8225,Ropa,434117,765995
2023-02-19,A8226,Muebles,27685,633306
2023-02-15,A8227,Muebles,838672,391805
2022-12-20,A8228,Herramientas,252804,976405
2023-02-23,A8229,Herramientas,683913,137017
2023-02-23,A8230,Decoración,886626,654267
2023-02-02,A8231,Muebles,285926,704902
2023-01-15,A8232,Smartphones,871828,842554
2022-12-25,A8233,Decoración,94074,513732
2023-02-28,A8234,Muebles,44040,620853
2023-01-10,A8235,Belleza,522434,706800
2022-12-15,A8236,Smartphones,503262,626064
2023-01-05,A8237,Decoración,54039,906936
2023-03-02,A8238,Decoración,912888,205864
2022-12-10,A8239,Muebles,470692,741579
2023-02-23,A8240,Smartphones,712947,579399
2023-02-11,A8241,Herramientas,198111,740256
2023-02-20,A8242,Smartphones,737427,840101
2022-12-27,A8243,Ropa,363223,650241
2023-02-09,A8244,Muebles,854835,182474
2023-01-17,A8245,Herramientas,260198,138872
2023-01-23,A8246,Herramientas,322505,786716
2023-01-13,A8247,Belleza,523436,465714
2023-03-03,A8248,Decoración,471801,495695
2023-01-08,A8249,Ropa,827781,421116
2023-01-27,A8250,Smartphones,477629,222082
2023-01-14,A8251,Herramientas,903290,932666
2022-12-27,A8252,Herramientas,164174,661632
2022-12-07,A8253,Decoración,803085,69893
2023-02-14,A8254,Herramientas,785518,574521
2023-02-12,A8255,Herramientas,185035,286687
2022-12-10,A8256,Decoración,136657,917418
2023-02-01,A8257,Belleza,412102,513198
2023-01-25,A8258,Muebles,53997,359005
2023-01-18,A8259,Herramientas,560274,55966
2022-12-26,A8260,Ropa,570272,631410
2023-01-25,A8261,Herramientas,369606,830538
2022-12-11,A8262,Muebles,367403,806321
2023-02-21,A8263,Ropa,129317,423715
2023-02-22,A8264,Smartphones,220940,161039
2022-12-29,A8265,Muebles,920982,120879
2023-02-10,A8266,Smartphones,823732,53994
2023-02-12,A8267,Smartphones,843969,252473
2022-12-22,A8268,Muebles,128294,913076
2023-01-11,A8269,Ropa,639019,229057
2023-01-07,A8270,Decoración,219413,220008
2023-02-15,A8271,Decoración,889537,414552
2023-01-18,A8272,Belleza,859234,618912
2023-01-09,A8273,Ropa,774092,538782
2022-12-09,A8274,Belleza,47361,517029
2023-01-05,A8275,Ropa,527531,323328
2022-12-20,A8276,Ropa,571773,540587
2022-12-31,A8277,Smartphones,330936,659980
2023-01-01,A8278,Smartphones,100699,827940
2022-12-09,A8279,Decoración,293786,534519
2022-12-22,A8280,Ropa,802576,135525
2023-02-16,A8281,Ropa,455455,618717
2023-01-04,A8282,Ropa,207795,888361
2023-01-26,A8283,Muebles,790839,367226
2023-01-26,A8284,Herramientas,44396,402977
2023-03-02,A8285,Ropa,785039,185900
2023-02-19,A8286,Herramientas,591188,307495
2023-01-11,A8287,Smartphones,261754,145175
2022-12-06,A8288,Herramientas,810584,318847
2023-01-27,A8289,Ropa,643964,578766
2023-01-10,A8290,Decoración,527655,531768
2023-02-03,A8291,Smartphones,71915,201184
2023-02-26,A8292,Ropa,961705,187833
2023-02-05,A8293,Ropa,704476,215138
2023-02-26,A8294,Smartphones,31594,686904
2023-01-25,A8295,Herramientas,973425,892003
2023-02-20,A8296,Smartphones,740867,573703
2023-03-02,A8297,Belleza,20162,918991
2023-03-03,A8298,Muebles,712441,214042
2022-12-19,A8299,Smartphones,726497,331595
2022-12-11,A8300,Herramientas,766342,797798
2023-01-25,A8301,Smartphones,623285,808569
2023-01-22,A8302,Decoración,807284,898874
2023-02-08,A8303,Herramientas,59595,290115
2023-01-13,A8304,Decoración,358865,739851
2022-12-12,A8305,Belleza,110089,779572
2022-12-14,A8306,Decoración,143307,572858
2023-02-25,A8307,Smartphones,190942,549573
2023-02-06,A8308,Muebles,970651,369261
2022-12-12,A8309,Herramientas,662813,974700
2023-02-16,A8310,Smartphones,113996,713798
2023-01-27,A8311,Herramientas,167186,298428
2023-01-07,A8312,Ropa,650861,300362
2023-01-23,A8313,Belleza,305939,741356
2023-01-29,A8314,Herramientas,621605,797221
2023-01-02,A8315,Smartphones,641798,438078
2022-12-16,A8316,Decoración,658001,729139
2022-12-22,A8317,Smartphones,108187,918188
2023-02-10,A8318,Belleza,947405,506154
2023-02-23,A8319,Smartphones,799299,58068
2023-01-18,A8320,Herramientas,896348,877741
2023-02-17,A8321,Muebles,27403,428355
2023-01-01,A8322,Herramientas,844091,162239
2022-12-05,A8323,Decoración,700272,740078
2022-12-12,A8324,Decoración,551385,146087
2023-02-18,A8325,Smartphones,621484,517215
2022-12-06,A8326,Muebles,765284,597527
2023-02-19,A8327,Smartphones,239627,500199
2023-03-01,A8328,Muebles,757903,449568
2022-12-25,A8329,Muebles,47716,598267
2022-12-13,A8330,Herramientas,752118,606719
2023-02-18,A8331,Belleza,608078,141742
2023-01-30,A8332,Belleza,326981,74250
2023-01-19,A8333,Smartphones,523282,595086
2023-01-11,A8334,Belleza,359657,106504
2023-02-07,A8335,Muebles,678102,468529
2022-12-28,A8336,Ropa,638189,69310
2023-02-15,A8337,Decoración,659297,176799
2022-12-13,A8338,Belleza,610810,869269
2023-02-05,A8339,Muebles,701889,381453
2023-01-08,A8340,Smartphones,250834,870310
2023-02-27,A8341,Herramientas,956559,71902
2023-01-01,A8342,Muebles,381599,879997
2023-01-05,A8343,Muebles,722289,851935
2023-01-22,A8344,Herramientas,250141,440840
2022-12-24,A8345,Belleza,430654,616051
2023-02-07,A8346,Ropa,167815,200029
2023-01-13,A8347,Belleza,995452,107604
2022-12-31,A8348,Smartphones,738558,394893
2023-02-07,A8349,Decoración,475522,102985
